Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month
CA-2023-971415,2023-08-19,2023-08-23,Second Class,CUST-91748,Consumer,United States,Tennessee City,Tennessee,South,PROD-OFF-3633,Office Supplies,Art,Whiteboard Markers,39.39,2,0.0,9.39,2023,August
CA-2024-169806,2024-11-27,2024-11-30,Standard Class,CUST-98287,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-2659,Technology,Copiers,All-in-One Copier,2261.83,3,0.1,506.83,2024,November
CA-2023-250434,2023-09-01,2023-09-04,Standard Class,CUST-23286,Corporate,United States,New York City,New York,East,PROD-OFF-6142,Office Supplies,Art,Whiteboard Markers,56.25,3,0.0,11.25,2023,September
CA-2025-158122,2025-11-27,2025-12-01,Second Class,CUST-64499,Corporate,United States,New York City,New York,East,PROD-TEC-7211,Technology,Machines,Paper Shredder,359.92,1,0.0,132.42,2025,November
CA-2024-110712,2024-02-27,2024-03-02,Standard Class,CUST-99756,Home Office,United States,Oregon City,Oregon,West,PROD-TEC-2285,Technology,Accessories,Wireless Mouse,834.57,10,0.0,314.57,2024,February
CA-2026-851564,2026-03-15,2026-03-20,Standard Class,CUST-91527,Home Office,United States,Texas City,Texas,Central,PROD-TEC-5917,Technology,Accessories,Wireless Mouse,160.77,2,0.0,56.77,2026,March
CA-2026-303570,2026-02-08,2026-02-11,Standard Class,CUST-27316,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-FUR-6629,Furniture,Tables,Computer Desk,2594.04,7,0.2,-485.96,2026,February
CA-2025-532809,2025-02-25,2025-03-01,Standard Class,CUST-48197,Consumer,United States,New Jersey City,New Jersey,East,PROD-FUR-2706,Furniture,Bookcases,Wood Bookcase,149.16,1,0.1,-9.24,2025,February
CA-2023-862301,2023-02-20,2023-02-22,Standard Class,CUST-49115,Corporate,United States,Washington City,Washington,West,PROD-FUR-3303,Furniture,Tables,Coffee Table,2550.69,5,0.0,350.69,2023,February
CA-2024-414942,2024-01-02,2024-01-07,Standard Class,CUST-55891,Consumer,United States,New York City,New York,East,PROD-OFF-8230,Office Supplies,Storage,Desktop Drawer,121.35,2,0.0,31.35,2024,January
CA-2023-467057,2023-01-09,2023-01-13,Second Class,CUST-82776,Corporate,United States,New York City,New York,East,PROD-TEC-6765,Technology,Machines,Laminating Machine,3238.59,10,0.0,963.59,2023,January
CA-2025-529201,2025-10-09,2025-10-15,Standard Class,CUST-52082,Corporate,United States,Georgia City,Georgia,South,PROD-OFF-1796,Office Supplies,Binders,Presentation Binder,23.19,3,0.0,5.19,2025,October
CA-2026-733654,2026-05-11,2026-05-13,Standard Class,CUST-16584,Corporate,United States,Virginia City,Virginia,South,PROD-OFF-6054,Office Supplies,Binders,Pocket Folder,30.15,4,0.0,6.15,2026,May
CA-2024-756341,2024-04-19,2024-04-24,Standard Class,CUST-73853,Consumer,United States,Oregon City,Oregon,West,PROD-FUR-6267,Furniture,Tables,Conference Table,544.09,1,0.0,104.09,2024,April
CA-2024-463309,2024-12-03,2024-12-07,First Class,CUST-53436,Home Office,United States,Florida City,Florida,South,PROD-OFF-4322,Office Supplies,Binders,Heavy Duty Binder,17.3,2,0.0,5.3,2024,December
CA-2025-715973,2025-12-07,2025-12-10,Standard Class,CUST-55610,Home Office,United States,Arizona City,Arizona,West,PROD-OFF-4123,Office Supplies,Paper,Recycled Paper,41.18,3,0.0,7.43,2025,December
CA-2026-283843,2026-04-17,2026-04-21,Second Class,CUST-31346,Home Office,United States,Indiana City,Indiana,Central,PROD-OFF-9917,Office Supplies,Storage,Cardboard Storage Box,148.75,3,0.1,13.75,2026,April
CA-2024-380371,2024-07-15,2024-07-19,Standard Class,CUST-32444,Consumer,United States,New York City,New York,East,PROD-OFF-4090,Office Supplies,Storage,Cardboard Storage Box,58.67,1,0.0,13.67,2024,July
CA-2026-422111,2026-05-04,2026-05-06,Standard Class,CUST-57475,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-2286,Office Supplies,Art,Sketchbook,64.32,4,0.2,4.32,2026,May
CA-2025-555473,2025-11-05,2025-11-09,Standard Class,CUST-64583,Corporate,United States,Tennessee City,Tennessee,South,PROD-TEC-6786,Technology,Phones,Wireless Phone Charger,1587.09,5,0.15,287.09,2025,November
CA-2025-313766,2025-11-17,2025-11-20,Second Class,CUST-77804,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-2018,Office Supplies,Paper,Recycled Paper,102.61,8,0.2,12.61,2025,November
CA-2025-428396,2025-03-30,2025-04-03,Standard Class,CUST-94731,Consumer,United States,Virginia City,Virginia,South,PROD-TEC-6497,Technology,Accessories,Wireless Mouse,63.29,1,0.2,11.29,2025,March
CA-2026-982622,2026-06-25,2026-06-27,Standard Class,CUST-89386,Consumer,United States,North Carolina City,North Carolina,South,PROD-OFF-4667,Office Supplies,Paper,Cardstock Paper,25.18,2,0.15,2.68,2026,June
CA-2025-402069,2025-09-27,2025-10-04,Standard Class,CUST-59451,Consumer,United States,Texas City,Texas,Central,PROD-TEC-9967,Technology,Phones,VoIP Desk Phone,322.54,1,0.15,62.54,2025,September
CA-2024-115376,2024-09-06,2024-09-12,Standard Class,CUST-61003,Consumer,United States,Oregon City,Oregon,West,PROD-FUR-8021,Furniture,Bookcases,Modular Shelving Unit,355.9,2,0.0,39.1,2024,September
CA-2024-725207,2024-01-01,2024-01-05,Second Class,CUST-93654,Consumer,United States,Colorado City,Colorado,West,PROD-FUR-1858,Furniture,Bookcases,Wood Bookcase,971.62,5,0.0,179.62,2024,January
CA-2025-157788,2025-06-18,2025-06-20,Standard Class,CUST-93533,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-4260,Office Supplies,Paper,Recycled Paper,160.54,10,0.0,48.04,2025,June
CA-2024-491731,2024-08-05,2024-08-09,First Class,CUST-18155,Corporate,United States,New York City,New York,East,PROD-TEC-8000,Technology,Copiers,All-in-One Copier,6656.86,7,0.0,2561.86,2024,August
CA-2023-178591,2023-12-06,2023-12-08,Second Class,CUST-89858,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-FUR-8365,Furniture,Furnishings,LED Desk Lamp,221.81,7,0.2,-24.59,2023,December
CA-2025-619826,2025-07-01,2025-07-06,Standard Class,CUST-14297,Corporate,United States,New York City,New York,East,PROD-TEC-5308,Technology,Phones,Smartphone X,964.28,3,0.15,184.28,2025,July
CA-2023-857902,2023-06-03,2023-06-06,Same Day,CUST-93323,Corporate,United States,Ohio City,Ohio,East,PROD-OFF-9990,Office Supplies,Storage,Plastic Storage Bin,108.14,2,0.0,18.14,2023,June
CA-2024-371380,2024-03-01,2024-03-05,Standard Class,CUST-95180,Corporate,United States,New Jersey City,New Jersey,East,PROD-OFF-3517,Office Supplies,Paper,Cardstock Paper,13.53,1,0.0,2.28,2024,March
CA-2024-178229,2024-07-29,2024-08-04,Standard Class,CUST-82597,Corporate,United States,Ohio City,Ohio,East,PROD-FUR-9509,Furniture,Chairs,Executive Leather Chair,519.92,2,0.0,79.92,2024,July
CA-2026-878520,2026-03-07,2026-03-11,Second Class,CUST-99049,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-6541,Furniture,Bookcases,Modular Shelving Unit,442.59,3,0.15,-32.61,2026,March
CA-2024-940271,2024-08-30,2024-09-05,Second Class,CUST-82354,Home Office,United States,Oregon City,Oregon,West,PROD-FUR-7113,Furniture,Furnishings,Floor Mat,36.85,1,0.0,1.65,2024,August
CA-2023-377768,2023-02-28,2023-03-03,Standard Class,CUST-99241,Corporate,United States,Florida City,Florida,South,PROD-TEC-3562,Technology,Copiers,Color Laser Printer,8580.58,9,0.0,3315.58,2023,February
CA-2024-857553,2024-03-11,2024-03-13,Standard Class,CUST-19966,Corporate,United States,Colorado City,Colorado,West,PROD-TEC-6828,Technology,Phones,Bluetooth Headset,325.59,1,0.2,65.59,2024,March
CA-2024-420161,2024-01-24,2024-01-27,Standard Class,CUST-44094,Consumer,United States,Colorado City,Colorado,West,PROD-FUR-9053,Furniture,Chairs,Office Ergonomic Chair,204.24,1,0.2,-15.76,2024,January
CA-2024-942721,2024-04-20,2024-04-26,Standard Class,CUST-53319,Consumer,United States,New York City,New York,East,PROD-FUR-3105,Furniture,Furnishings,Floor Mat,131.77,5,0.4,-44.23,2024,April
CA-2024-984907,2024-09-12,2024-09-16,Standard Class,CUST-28953,Corporate,United States,Michigan City,Michigan,Central,PROD-TEC-5066,Technology,Copiers,All-in-One Copier,1624.42,2,0.1,454.42,2024,September
CA-2023-606367,2023-05-21,2023-05-23,First Class,CUST-22818,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-9437,Furniture,Tables,Coffee Table,1440.82,3,0.0,120.82,2023,May
CA-2025-471126,2025-03-20,2025-03-25,Second Class,CUST-77346,Home Office,United States,Texas City,Texas,Central,PROD-OFF-1619,Office Supplies,Storage,Plastic Storage Bin,156.36,4,0.3,-23.64,2025,March
CA-2026-365199,2026-02-12,2026-02-14,Standard Class,CUST-70746,Consumer,United States,Florida City,Florida,South,PROD-OFF-6902,Office Supplies,Binders,Presentation Binder,38.6,5,0.0,8.6,2026,February
CA-2023-651764,2023-04-07,2023-04-11,First Class,CUST-92579,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-3471,Technology,Copiers,Compact Scanner,4222.84,5,0.0,1297.84,2023,April
CA-2024-684027,2024-01-01,2024-01-05,Same Day,CUST-72683,Home Office,United States,Tennessee City,Tennessee,South,PROD-TEC-7961,Technology,Accessories,USB-C Hub,122.79,2,0.3,18.79,2024,January
CA-2023-189363,2023-11-27,2023-12-04,First Class,CUST-14507,Corporate,United States,Virginia City,Virginia,South,PROD-FUR-3977,Furniture,Tables,Computer Desk,3516.57,7,0.0,436.57,2023,November
CA-2024-211597,2024-11-25,2024-11-30,Standard Class,CUST-68817,Consumer,United States,Washington City,Washington,West,PROD-OFF-8120,Office Supplies,Appliances,Air Purifier,403.77,4,0.15,43.77,2024,November
CA-2025-312584,2025-10-18,2025-10-22,First Class,CUST-51850,Corporate,United States,North Carolina City,North Carolina,South,PROD-OFF-5722,Office Supplies,Art,Sketchbook,63.75,4,0.2,3.75,2025,October
CA-2026-363254,2026-01-11,2026-01-17,Standard Class,CUST-48623,Corporate,United States,Minnesota City,Minnesota,Central,PROD-TEC-3686,Technology,Phones,Wireless Phone Charger,742.49,2,0.0,222.49,2026,January
CA-2024-339628,2024-11-28,2024-12-03,Same Day,CUST-91981,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-FUR-8414,Furniture,Tables,Conference Table,1617.61,3,0.0,297.61,2024,November
CA-2024-232672,2024-01-07,2024-01-09,Second Class,CUST-66878,Home Office,United States,Indiana City,Indiana,Central,PROD-FUR-7734,Furniture,Furnishings,Desk Organizer,86.7,3,0.2,-18.9,2024,January
CA-2025-203612,2025-11-01,2025-11-06,First Class,CUST-66614,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-7106,Office Supplies,Art,Acrylic Paint Set,137.07,9,0.2,2.07,2025,November
CA-2025-186009,2025-05-25,2025-05-29,Second Class,CUST-96120,Consumer,United States,New York City,New York,East,PROD-FUR-2500,Furniture,Chairs,Executive Leather Chair,555.86,3,0.2,-104.14,2025,May
CA-2023-214836,2023-02-03,2023-02-08,Second Class,CUST-93785,Consumer,United States,Ohio City,Ohio,East,PROD-FUR-4342,Furniture,Tables,Conference Table,454.91,1,0.0,14.91,2023,February
CA-2024-321163,2024-03-27,2024-04-03,Same Day,CUST-60021,Consumer,United States,Ohio City,Ohio,East,PROD-OFF-9530,Office Supplies,Art,Whiteboard Markers,42.55,2,0.0,12.55,2024,March
CA-2025-248269,2025-11-25,2025-11-29,Second Class,CUST-29874,Consumer,United States,California City,California,West,PROD-FUR-9432,Furniture,Bookcases,Modular Shelving Unit,1250.32,9,0.15,-175.28,2025,November
CA-2023-409454,2023-01-08,2023-01-10,Standard Class,CUST-31134,Consumer,United States,Indiana City,Indiana,Central,PROD-TEC-8575,Technology,Machines,Binding Machine,1831.94,5,0.0,694.44,2023,January
CA-2025-504964,2025-06-09,2025-06-12,Standard Class,CUST-20908,Corporate,United States,Indiana City,Indiana,Central,PROD-OFF-5759,Office Supplies,Paper,Color Paper Pack,126.09,8,0.0,36.09,2025,June
CA-2025-372951,2025-12-19,2025-12-21,First Class,CUST-91251,Home Office,United States,Georgia City,Georgia,South,PROD-OFF-2099,Office Supplies,Paper,Premium A4 Copy Paper,37.98,3,0.2,4.23,2025,December
CA-2024-554111,2024-02-09,2024-02-13,First Class,CUST-93274,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-6083,Office Supplies,Binders,Pocket Folder,12.29,2,0.15,0.29,2024,February
CA-2023-863274,2023-01-22,2023-01-27,First Class,CUST-69696,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-5142,Furniture,Bookcases,Modular Shelving Unit,415.57,3,0.2,-59.63,2023,January
CA-2025-967378,2025-10-05,2025-10-07,Standard Class,CUST-83678,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-9359,Technology,Copiers,Label Printer,1701.16,2,0.0,531.16,2025,October
CA-2023-206734,2023-12-10,2023-12-13,Standard Class,CUST-58239,Corporate,United States,California City,California,West,PROD-OFF-2532,Office Supplies,Binders,Presentation Binder,19.75,4,0.4,-4.25,2023,December
CA-2023-411294,2023-09-03,2023-09-07,Standard Class,CUST-84642,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-1085,Furniture,Furnishings,Floor Mat,145.1,4,0.15,4.3,2023,September
CA-2025-779424,2025-09-14,2025-09-17,First Class,CUST-98367,Consumer,United States,Florida City,Florida,South,PROD-OFF-5782,Office Supplies,Binders,Presentation Binder,22.98,3,0.1,4.98,2025,September
CA-2024-993850,2024-03-15,2024-03-18,Standard Class,CUST-59581,Consumer,United States,Oregon City,Oregon,West,PROD-OFF-2361,Office Supplies,Storage,Desktop Drawer,256.16,4,0.0,76.16,2024,March
CA-2025-865127,2025-07-24,2025-07-31,Standard Class,CUST-81792,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-3390,Office Supplies,Binders,Heavy Duty Binder,63.02,8,0.0,15.02,2025,July
CA-2024-359711,2024-08-25,2024-08-30,Standard Class,CUST-88437,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-1750,Office Supplies,Appliances,Air Purifier,363.15,3,0.0,93.15,2024,August
CA-2024-220522,2024-05-26,2024-05-30,Standard Class,CUST-13333,Consumer,United States,New York City,New York,East,PROD-TEC-4476,Technology,Copiers,Color Laser Printer,1834.45,2,0.0,664.45,2024,May
CA-2025-279243,2025-10-21,2025-10-25,First Class,CUST-22270,Home Office,United States,Ohio City,Ohio,East,PROD-OFF-5587,Office Supplies,Appliances,Space Heater,244.5,2,0.0,64.5,2025,October
CA-2023-611933,2023-05-02,2023-05-07,Second Class,CUST-31658,Consumer,United States,Ohio City,Ohio,East,PROD-FUR-1764,Furniture,Bookcases,5-Shelf Bookcase,344.53,2,0.1,27.73,2023,May
CA-2026-393076,2026-01-24,2026-01-26,First Class,CUST-57345,Consumer,United States,Indiana City,Indiana,Central,PROD-FUR-5145,Furniture,Bookcases,Modular Shelving Unit,467.05,3,0.15,-8.15,2026,January
CA-2026-699181,2026-03-06,2026-03-09,Second Class,CUST-11908,Corporate,United States,Minnesota City,Minnesota,Central,PROD-FUR-5127,Furniture,Furnishings,Floor Mat,34.99,1,0.15,-0.21,2026,March
CA-2026-221139,2026-04-29,2026-05-03,First Class,CUST-73123,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-2129,Technology,Phones,VoIP Desk Phone,334.8,1,0.2,74.8,2026,April
CA-2025-144109,2025-04-13,2025-04-19,Standard Class,CUST-28318,Consumer,United States,Texas City,Texas,Central,PROD-OFF-8777,Office Supplies,Paper,Premium A4 Copy Paper,27.69,2,0.0,5.19,2025,April
CA-2023-141291,2023-04-22,2023-04-28,Second Class,CUST-90589,Consumer,United States,Texas City,Texas,Central,PROD-FUR-8518,Furniture,Tables,Computer Desk,1872.78,5,0.3,-327.22,2023,April
CA-2024-405242,2024-10-02,2024-10-05,Standard Class,CUST-48805,Corporate,United States,Indiana City,Indiana,Central,PROD-TEC-7820,Technology,Phones,Wireless Phone Charger,763.82,2,0.0,243.82,2024,October
CA-2025-140878,2025-07-15,2025-07-22,Standard Class,CUST-55511,Consumer,United States,Michigan City,Michigan,Central,PROD-FUR-3691,Furniture,Tables,Computer Desk,2372.05,5,0.0,172.05,2025,July
CA-2026-832444,2026-02-14,2026-02-17,Standard Class,CUST-79669,Consumer,United States,Florida City,Florida,South,PROD-OFF-3779,Office Supplies,Binders,Heavy Duty Binder,67.13,8,0.0,19.13,2026,February
CA-2025-660414,2025-08-12,2025-08-17,Second Class,CUST-25115,Consumer,United States,North Carolina City,North Carolina,South,PROD-OFF-7359,Office Supplies,Storage,Plastic Storage Bin,118.47,2,0.0,28.47,2025,August
CA-2023-502961,2023-04-05,2023-04-12,Standard Class,CUST-90382,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-5476,Office Supplies,Binders,Pocket Folder,23.77,3,0.0,5.77,2023,April
CA-2023-130982,2023-08-19,2023-08-23,Standard Class,CUST-88533,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-4607,Office Supplies,Binders,Presentation Binder,39.64,6,0.1,3.64,2023,August
CA-2023-336444,2023-09-16,2023-09-21,Standard Class,CUST-69720,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-9822,Technology,Machines,3D Printer,1088.69,3,0.0,406.19,2023,September
CA-2024-230436,2024-12-27,2024-12-30,Same Day,CUST-62452,Consumer,United States,Virginia City,Virginia,South,PROD-OFF-4475,Office Supplies,Binders,Presentation Binder,59.1,8,0.0,11.1,2024,December
CA-2026-562403,2026-05-07,2026-05-11,Standard Class,CUST-97073,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-4158,Technology,Phones,Wireless Phone Charger,438.88,1,0.0,178.88,2026,May
CA-2025-139244,2025-01-07,2025-01-11,Standard Class,CUST-20431,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-1648,Office Supplies,Paper,Color Paper Pack,21.77,2,0.3,-0.73,2025,January
CA-2023-680620,2023-04-26,2023-04-29,Same Day,CUST-15942,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-1371,Office Supplies,Storage,File Cabinet,114.12,3,0.4,-20.88,2023,April
CA-2023-162969,2023-01-15,2023-01-19,Standard Class,CUST-49419,Consumer,United States,Virginia City,Virginia,South,PROD-FUR-5403,Furniture,Bookcases,Metal Storage Bookcase,391.91,2,0.0,75.11,2023,January
CA-2023-850963,2023-04-22,2023-04-25,Standard Class,CUST-46660,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-2425,Technology,Copiers,Color Laser Printer,1038.6,2,0.4,-131.4,2023,April
CA-2026-258829,2026-04-12,2026-04-19,Standard Class,CUST-88478,Consumer,United States,Washington City,Washington,West,PROD-OFF-8169,Office Supplies,Appliances,Air Purifier,940.21,8,0.0,220.21,2026,April
CA-2023-116829,2023-10-12,2023-10-17,First Class,CUST-73867,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-3543,Office Supplies,Storage,Desktop Drawer,297.92,6,0.15,27.92,2023,October
CA-2024-574579,2024-12-21,2024-12-28,Standard Class,CUST-70135,Consumer,United States,Florida City,Florida,South,PROD-TEC-7834,Technology,Accessories,Mechanical Keyboard,392.5,7,0.3,28.5,2024,December
CA-2023-703318,2023-11-23,2023-11-29,Standard Class,CUST-84967,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-6458,Office Supplies,Binders,3-Ring Binder,6.48,1,0.2,0.48,2023,November
CA-2024-164771,2024-06-10,2024-06-13,Standard Class,CUST-73910,Home Office,United States,Florida City,Florida,South,PROD-OFF-9296,Office Supplies,Storage,Plastic Storage Bin,94.69,2,0.2,4.69,2024,June
CA-2025-914001,2025-12-06,2025-12-11,Standard Class,CUST-37484,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-2275,Office Supplies,Appliances,Air Purifier,617.66,5,0.0,167.66,2025,December
CA-2023-783098,2023-06-05,2023-06-09,Standard Class,CUST-68813,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-8662,Office Supplies,Storage,Cardboard Storage Box,128.71,2,0.0,38.71,2023,June
CA-2023-517902,2023-05-30,2023-06-03,Standard Class,CUST-19879,Corporate,United States,Ohio City,Ohio,East,PROD-TEC-6360,Technology,Machines,Laminating Machine,1897.94,5,0.0,760.44,2023,May
